"","year","borough","desc","count"
"2270","2014","STATEN ISLAND","OFFENSES RELATED TO CHILDREN",1
"2271","2014","STATEN ISLAND","OTHER OFFENSES RELATED TO THEF",40
"2272","2014","STATEN ISLAND","OTHER STATE LAWS (NON PENAL LA",17
"2273","2014","STATEN ISLAND","PETIT LARCENY",3800
"2274","2014","STATEN ISLAND","POSSESSION OF STOLEN PROPERTY",93
"2275","2014","STATEN ISLAND","RAPE",51
"2276","2014","STATEN ISLAND","ROBBERY",419
"2277","2014","STATEN ISLAND","SEX CRIMES",189
"2278","2014","STATEN ISLAND","THEFT-FRAUD",277
"2279","2014","STATEN ISLAND","UNAUTHORIZED USE OF A VEHICLE",128
"2280","2014","STATEN ISLAND","VEHICLE AND TRAFFIC LAWS",158
"2281","2015","","ASSAULT 3 & RELATED OFFENSES",2
"2282","2015","","DANGEROUS WEAPONS",1
"2283","2015","","GRAND LARCENY",2
"2284","2015","","HARRASSMENT 2",1
"2285","2015","","MURDER & NON-NEGL. MANSLAUGHTER",345
"2286","2015","BRONX","",238
"2287","2015","BRONX","ADMINISTRATIVE CODE",215
"2288","2015","BRONX","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",31
"2289","2015","BRONX","ALCOHOLIC BEVERAGE CONTROL LAW",35
"2290","2015","BRONX","ANTICIPATORY OFFENSES",1
"2291","2015","BRONX","ARSON",306
"2292","2015","BRONX","ASSAULT 3 & RELATED OFFENSES",13298
"2293","2015","BRONX","BURGLAR'S TOOLS",33
"2294","2015","BRONX","BURGLARY",2691
"2295","2015","BRONX","CHILD ABANDONMENT/NON SUPPORT",9
"2296","2015","BRONX","CRIMINAL MISCHIEF & RELATED OF",10226
"2297","2015","BRONX","CRIMINAL TRESPASS",981
"2298","2015","BRONX","DANGEROUS DRUGS",9131
"2299","2015","BRONX","DANGEROUS WEAPONS",3213
"2300","2015","BRONX","DISORDERLY CONDUCT",16
"2301","2015","BRONX","DISRUPTION OF A RELIGIOUS SERV",1
"2302","2015","BRONX","ENDAN WELFARE INCOMP",5
"2303","2015","BRONX","ESCAPE 3",1
"2304","2015","BRONX","FELONY ASSAULT",5773
"2305","2015","BRONX","FORGERY",1104
"2306","2015","BRONX","FRAUDS",699
"2307","2015","BRONX","FRAUDULENT ACCOSTING",16
"2308","2015","BRONX","GAMBLING",150
"2309","2015","BRONX","GRAND LARCENY",6419
"2310","2015","BRONX","GRAND LARCENY OF MOTOR VEHICLE",1587
"2311","2015","BRONX","HARRASSMENT 2",13300
"2312","2015","BRONX","HOMICIDE-NEGLIGENT,UNCLASSIFIE",5
"2313","2015","BRONX","INTOXICATED & IMPAIRED DRIVING",858
"2314","2015","BRONX","INTOXICATED/IMPAIRED DRIVING",2
"2315","2015","BRONX","JOSTLING",2
"2316","2015","BRONX","KIDNAPPING & RELATED OFFENSES",38
"2317","2015","BRONX","MISCELLANEOUS PENAL LAW",1998
"2318","2015","BRONX","NYS LAWS-UNCLASSIFIED FELONY",122
"2319","2015","BRONX","NYS LAWS-UNCLASSIFIED VIOLATION",2
"2320","2015","BRONX","OFF. AGNST PUB ORD SENSBLTY &",4709
"2321","2015","BRONX","OFFENSES AGAINST PUBLIC ADMINI",3047
"2322","2015","BRONX","OFFENSES AGAINST PUBLIC SAFETY",25
"2323","2015","BRONX","OFFENSES AGAINST THE PERSON",370
"2324","2015","BRONX","OFFENSES INVOLVING FRAUD",228
"2325","2015","BRONX","OFFENSES RELATED TO CHILDREN",88
"2326","2015","BRONX","OTHER OFFENSES RELATED TO THEF",299
"2327","2015","BRONX","OTHER STATE LAWS (NON PENAL LA",105
"2328","2015","BRONX","PETIT LARCENY",14995
"2329","2015","BRONX","PETIT LARCENY OF MOTOR VEHICLE",9
"2330","2015","BRONX","POSSESSION OF STOLEN PROPERTY",357
"2331","2015","BRONX","PROSTITUTION & RELATED OFFENSES",63
"2332","2015","BRONX","RAPE",353
"2333","2015","BRONX","ROBBERY",4377
"2334","2015","BRONX","SEX CRIMES",1126
"2335","2015","BRONX","THEFT-FRAUD",847
"2336","2015","BRONX","THEFT OF SERVICES",113
"2337","2015","BRONX","UNAUTHORIZED USE OF A VEHICLE",240
"2338","2015","BRONX","VEHICLE AND TRAFFIC LAWS",1206
"2339","2015","BROOKLYN","",267
"2340","2015","BROOKLYN","ADMINISTRATIVE CODE",404
"2341","2015","BROOKLYN","ADMINISTRATIVE CODES",1
"2342","2015","BROOKLYN","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",19
"2343","2015","BROOKLYN","ALCOHOLIC BEVERAGE CONTROL LAW",20
"2344","2015","BROOKLYN","ARSON",333
"2345","2015","BROOKLYN","ASSAULT 3 & RELATED OFFENSES",16109
"2346","2015","BROOKLYN","BURGLAR'S TOOLS",71
"2347","2015","BROOKLYN","BURGLARY",5535
"2348","2015","BROOKLYN","CHILD ABANDONMENT/NON SUPPORT",9
"2349","2015","BROOKLYN","CRIMINAL MISCHIEF & RELATED OF",14686
"2350","2015","BROOKLYN","CRIMINAL TRESPASS",1043
"2351","2015","BROOKLYN","DANGEROUS DRUGS",6362
"2352","2015","BROOKLYN","DANGEROUS WEAPONS",2964
"2353","2015","BROOKLYN","DISORDERLY CONDUCT",23
"2354","2015","BROOKLYN","DISRUPTION OF A RELIGIOUS SERV",2
"2355","2015","BROOKLYN","ENDAN WELFARE INCOMP",7
"2356","2015","BROOKLYN","ESCAPE 3",4
"2357","2015","BROOKLYN","FELONY ASSAULT",6411
"2358","2015","BROOKLYN","FORGERY",1691
"2359","2015","BROOKLYN","FRAUDS",989
"2360","2015","BROOKLYN","FRAUDULENT ACCOSTING",4
"2361","2015","BROOKLYN","GAMBLING",61
"2362","2015","BROOKLYN","GRAND LARCENY",11947
"2363","2015","BROOKLYN","GRAND LARCENY OF MOTOR VEHICLE",2459
"2364","2015","BROOKLYN","HARRASSMENT 2",19640
"2365","2015","BROOKLYN","HOMICIDE-NEGLIGENT-VEHICLE",2
"2366","2015","BROOKLYN","HOMICIDE-NEGLIGENT,UNCLASSIFIE",2
"2367","2015","BROOKLYN","INTOXICATED & IMPAIRED DRIVING",1900
"2368","2015","BROOKLYN","INTOXICATED/IMPAIRED DRIVING",3
"2369","2015","BROOKLYN","JOSTLING",7
"2370","2015","BROOKLYN","KIDNAPPING",1
"2371","2015","BROOKLYN","KIDNAPPING & RELATED OFFENSES",54
"2372","2015","BROOKLYN","LOITERING",1
"2373","2015","BROOKLYN","LOITERING/GAMBLING (CARDS, DIC",5
"2374","2015","BROOKLYN","MISCELLANEOUS PENAL LAW",5345
"2375","2015","BROOKLYN","NEW YORK CITY HEALTH CODE",2
"2376","2015","BROOKLYN","NYS LAWS-UNCLASSIFIED FELONY",169
"2377","2015","BROOKLYN","NYS LAWS-UNCLASSIFIED VIOLATION",1
"2378","2015","BROOKLYN","OFF. AGNST PUB ORD SENSBLTY &",6504
"2379","2015","BROOKLYN","OFFENSES AGAINST PUBLIC ADMINI",1917
"2380","2015","BROOKLYN","OFFENSES AGAINST PUBLIC SAFETY",16
"2381","2015","BROOKLYN","OFFENSES AGAINST THE PERSON",330
"2382","2015","BROOKLYN","OFFENSES INVOLVING FRAUD",187
"2383","2015","BROOKLYN","OFFENSES RELATED TO CHILDREN",19
"2384","2015","BROOKLYN","OTHER OFFENSES RELATED TO THEF",486
"2385","2015","BROOKLYN","OTHER STATE LAWS",6
"2386","2015","BROOKLYN","OTHER STATE LAWS (NON PENAL LA",69
"2387","2015","BROOKLYN","OTHER STATE LAWS (NON PENAL LAW)",1
"2388","2015","BROOKLYN","OTHER TRAFFIC INFRACTION",2
"2389","2015","BROOKLYN","PETIT LARCENY",22759
"2390","2015","BROOKLYN","PETIT LARCENY OF MOTOR VEHICLE",25
"2391","2015","BROOKLYN","POSSESSION OF STOLEN PROPERTY",629
"2392","2015","BROOKLYN","PROSTITUTION & RELATED OFFENSES",28
"2393","2015","BROOKLYN","RAPE",429
"2394","2015","BROOKLYN","ROBBERY",5696
"2395","2015","BROOKLYN","SEX CRIMES",1607
"2396","2015","BROOKLYN","THEFT-FRAUD",1383
"2397","2015","BROOKLYN","THEFT OF SERVICES",39
"2398","2015","BROOKLYN","UNAUTHORIZED USE OF A VEHICLE",528
"2399","2015","BROOKLYN","VEHICLE AND TRAFFIC LAWS",1722
"2400","2015","MANHATTAN","",384
"2401","2015","MANHATTAN","ADMINISTRATIVE CODE",115
"2402","2015","MANHATTAN","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",17
"2403","2015","MANHATTAN","ALCOHOLIC BEVERAGE CONTROL LAW",21
"2404","2015","MANHATTAN","ARSON",203
"2405","2015","MANHATTAN","ASSAULT 3 & RELATED OFFENSES",10085
"2406","2015","MANHATTAN","BURGLAR'S TOOLS",112
"2407","2015","MANHATTAN","BURGLARY",2786
"2408","2015","MANHATTAN","CHILD ABANDONMENT/NON SUPPORT",5
"2409","2015","MANHATTAN","CRIMINAL MISCHIEF & RELATED OF",9904
"2410","2015","MANHATTAN","CRIMINAL TRESPASS",1389
"2411","2015","MANHATTAN","DANGEROUS DRUGS",5915
"2412","2015","MANHATTAN","DANGEROUS WEAPONS",2167
"2413","2015","MANHATTAN","DISORDERLY CONDUCT",14
"2414","2015","MANHATTAN","DISRUPTION OF A RELIGIOUS SERV",2
"2415","2015","MANHATTAN","ENDAN WELFARE INCOMP",8
"2416","2015","MANHATTAN","ESCAPE 3",6
"2417","2015","MANHATTAN","FELONY ASSAULT",3574
"2418","2015","MANHATTAN","FORGERY",1334
"2419","2015","MANHATTAN","FORTUNE TELLING",1
"2420","2015","MANHATTAN","FRAUDS",908
"2421","2015","MANHATTAN","FRAUDULENT ACCOSTING",144
"2422","2015","MANHATTAN","GAMBLING",128
"2423","2015","MANHATTAN","GRAND LARCENY",16304
"2424","2015","MANHATTAN","GRAND LARCENY OF MOTOR VEHICLE",807
"2425","2015","MANHATTAN","HARRASSMENT 2",12535
"2426","2015","MANHATTAN","HOMICIDE-NEGLIGENT-VEHICLE",1
"2427","2015","MANHATTAN","INTOXICATED & IMPAIRED DRIVING",925
"2428","2015","MANHATTAN","JOSTLING",22
"2429","2015","MANHATTAN","KIDNAPPING & RELATED OFFENSES",19
"2430","2015","MANHATTAN","KIDNAPPING AND RELATED OFFENSES",1
"2431","2015","MANHATTAN","LOITERING/GAMBLING (CARDS, DIC",8
"2432","2015","MANHATTAN","MISCELLANEOUS PENAL LAW",2035
"2433","2015","MANHATTAN","NEW YORK CITY HEALTH CODE",8
"2434","2015","MANHATTAN","NYS LAWS-UNCLASSIFIED FELONY",151
"2435","2015","MANHATTAN","NYS LAWS-UNCLASSIFIED VIOLATION",2
"2436","2015","MANHATTAN","OFF. AGNST PUB ORD SENSBLTY &",3856
"2437","2015","MANHATTAN","OFFENSES AGAINST PUBLIC ADMINI",2373
"2438","2015","MANHATTAN","OFFENSES AGAINST PUBLIC SAFETY",17
"2439","2015","MANHATTAN","OFFENSES AGAINST THE PERSON",297
"2440","2015","MANHATTAN","OFFENSES INVOLVING FRAUD",601
"2441","2015","MANHATTAN","OFFENSES RELATED TO CHILDREN",2
"2442","2015","MANHATTAN","OTHER OFFENSES RELATED TO THEF",374
"2443","2015","MANHATTAN","OTHER STATE LAWS",3
"2444","2015","MANHATTAN","OTHER STATE LAWS (NON PENAL LA",129
"2445","2015","MANHATTAN","PETIT LARCENY",24763
"2446","2015","MANHATTAN","PETIT LARCENY OF MOTOR VEHICLE",14
"2447","2015","MANHATTAN","POSSESSION OF STOLEN PROPERTY",600
"2448","2015","MANHATTAN","PROSTITUTION & RELATED OFFENSES",14
"2449","2015","MANHATTAN","RAPE",286
"2450","2015","MANHATTAN","ROBBERY",3156
"2451","2015","MANHATTAN","SEX CRIMES",1617
"2452","2015","MANHATTAN","THEFT-FRAUD",1538
"2453","2015","MANHATTAN","THEFT OF SERVICES",281
"2454","2015","MANHATTAN","UNAUTHORIZED USE OF A VEHICLE",151
"2455","2015","MANHATTAN","UNLAWFUL POSS. WEAP. ON SCHOOL",2
"2456","2015","MANHATTAN","VEHICLE AND TRAFFIC LAWS",1064
"2457","2015","QUEENS","",250
"2458","2015","QUEENS","ABORTION",2
"2459","2015","QUEENS","ADMINISTRATIVE CODE",294
"2460","2015","QUEENS","ADMINISTRATIVE CODES",1
"2461","2015","QUEENS","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",13
"2462","2015","QUEENS","ALCOHOLIC BEVERAGE CONTROL LAW",2
"2463","2015","QUEENS","ANTICIPATORY OFFENSES",1
"2464","2015","QUEENS","ARSON",149
"2465","2015","QUEENS","ASSAULT 3 & RELATED OFFENSES",10542
"2466","2015","QUEENS","BURGLAR'S TOOLS",64
"2467","2015","QUEENS","BURGLARY",3572
"2468","2015","QUEENS","CHILD ABANDONMENT/NON SUPPORT",9
"2469","2015","QUEENS","CRIMINAL MISCHIEF & RELATED OF",10615
"2470","2015","QUEENS","CRIMINAL TRESPASS",805
"2471","2015","QUEENS","DANGEROUS DRUGS",1656
"2472","2015","QUEENS","DANGEROUS WEAPONS",1871
"2473","2015","QUEENS","DISORDERLY CONDUCT",3
"2474","2015","QUEENS","DISRUPTION OF A RELIGIOUS SERV",2
"2475","2015","QUEENS","ENDAN WELFARE INCOMP",3
"2476","2015","QUEENS","ESCAPE 3",2
"2477","2015","QUEENS","FELONY ASSAULT",3982
"2478","2015","QUEENS","FORGERY",1056
"2479","2015","QUEENS","FRAUDS",649
"2480","2015","QUEENS","FRAUDULENT ACCOSTING",8
"2481","2015","QUEENS","GAMBLING",4
"2482","2015","QUEENS","GRAND LARCENY",8253
"2483","2015","QUEENS","GRAND LARCENY OF MOTOR VEHICLE",2245
"2484","2015","QUEENS","HARRASSMENT 2",12496
"2485","2015","QUEENS","HOMICIDE-NEGLIGENT,UNCLASSIFIE",2
"2486","2015","QUEENS","INTOXICATED & IMPAIRED DRIVING",1575
"2487","2015","QUEENS","JOSTLING",7
"2488","2015","QUEENS","KIDNAPPING & RELATED OFFENSES",25
"2489","2015","QUEENS","MISCELLANEOUS PENAL LAW",3529
"2490","2015","QUEENS","NEW YORK CITY HEALTH CODE",1
"2491","2015","QUEENS","NYS LAWS-UNCLASSIFIED FELONY",60
"2492","2015","QUEENS","NYS LAWS-UNCLASSIFIED VIOLATION",1
"2493","2015","QUEENS","OFF. AGNST PUB ORD SENSBLTY &",4346
"2494","2015","QUEENS","OFFENSES AGAINST PUBLIC ADMINI",1458
"2495","2015","QUEENS","OFFENSES AGAINST PUBLIC SAFETY",8
"2496","2015","QUEENS","OFFENSES AGAINST THE PERSON",232
"2497","2015","QUEENS","OFFENSES INVOLVING FRAUD",147
"2498","2015","QUEENS","OFFENSES RELATED TO CHILDREN",36
"2499","2015","QUEENS","OTHER OFFENSES RELATED TO THEF",323
"2500","2015","QUEENS","OTHER STATE LAWS",2
"2501","2015","QUEENS","OTHER STATE LAWS (NON PENAL LA",24
"2502","2015","QUEENS","PETIT LARCENY",15799
"2503","2015","QUEENS","PETIT LARCENY OF MOTOR VEHICLE",19
"2504","2015","QUEENS","POSSESSION OF STOLEN PROPERTY",371
"2505","2015","QUEENS","PROSTITUTION & RELATED OFFENSES",7
"2506","2015","QUEENS","RAPE",290
"2507","2015","QUEENS","ROBBERY",3270
"2508","2015","QUEENS","SEX CRIMES",1108
"2509","2015","QUEENS","THEFT-FRAUD",906
"2510","2015","QUEENS","THEFT OF SERVICES",46
"2511","2015","QUEENS","UNAUTHORIZED USE OF A VEHICLE",594
"2512","2015","QUEENS","VEHICLE AND TRAFFIC LAWS",2113
"2513","2015","STATEN ISLAND","",36
"2514","2015","STATEN ISLAND","ADMINISTRATIVE CODE",35
"2515","2015","STATEN ISLAND","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",6
"2516","2015","STATEN ISLAND","ARSON",46
"2517","2015","STATEN ISLAND","ASSAULT 3 & RELATED OFFENSES",2206
"2518","2015","STATEN ISLAND","BURGLAR'S TOOLS",6
"2519","2015","STATEN ISLAND","BURGLARY",569
"2520","2015","STATEN ISLAND","CRIMINAL MISCHIEF & RELATED OF",3061
"2521","2015","STATEN ISLAND","CRIMINAL TRESPASS",106
"2522","2015","STATEN ISLAND","DANGEROUS DRUGS",617
"2523","2015","STATEN ISLAND","DANGEROUS WEAPONS",309
"2524","2015","STATEN ISLAND","ESCAPE 3",1
"2525","2015","STATEN ISLAND","FELONY ASSAULT",689
"2526","2015","STATEN ISLAND","FORGERY",62
"2527","2015","STATEN ISLAND","FRAUDS",304
"2528","2015","STATEN ISLAND","GRAND LARCENY",1291
"2529","2015","STATEN ISLAND","GRAND LARCENY OF MOTOR VEHICLE",218
"2530","2015","STATEN ISLAND","HARRASSMENT 2",4348
"2531","2015","STATEN ISLAND","INTOXICATED & IMPAIRED DRIVING",677
"2532","2015","STATEN ISLAND","KIDNAPPING & RELATED OFFENSES",3
"2533","2015","STATEN ISLAND","MISCELLANEOUS PENAL LAW",585
"2534","2015","STATEN ISLAND","NYS LAWS-UNCLASSIFIED FELONY",31
"2535","2015","STATEN ISLAND","OFF. AGNST PUB ORD SENSBLTY &",1467
"2536","2015","STATEN ISLAND","OFFENSES AGAINST PUBLIC ADMINI",632
"2537","2015","STATEN ISLAND","OFFENSES AGAINST PUBLIC SAFETY",5
"2538","2015","STATEN ISLAND","OFFENSES AGAINST THE PERSON",58
"2539","2015","STATEN ISLAND","OFFENSES INVOLVING FRAUD",20
"2540","2015","STATEN ISLAND","OTHER OFFENSES RELATED TO THEF",40
"2541","2015","STATEN ISLAND","OTHER STATE LAWS (NON PENAL LA",10
"2542","2015","STATEN ISLAND","PETIT LARCENY",3345
"2543","2015","STATEN ISLAND","PETIT LARCENY OF MOTOR VEHICLE",6
"2544","2015","STATEN ISLAND","POSSESSION OF STOLEN PROPERTY",72
"2545","2015","STATEN ISLAND","PROSTITUTION & RELATED OFFENSES",1
"2546","2015","STATEN ISLAND","RAPE",41
"2547","2015","STATEN ISLAND","ROBBERY",457
"2548","2015","STATEN ISLAND","SEX CRIMES",182
"2549","2015","STATEN ISLAND","THEFT-FRAUD",310
"2550","2015","STATEN ISLAND","UNAUTHORIZED USE OF A VEHICLE",140
"2551","2015","STATEN ISLAND","UNDER THE INFLUENCE OF DRUGS",1
"2552","2015","STATEN ISLAND","VEHICLE AND TRAFFIC LAWS",177
"2553","2016","","ASSAULT 3 & RELATED OFFENSES",1
"2554","2016","","GRAND LARCENY",2
"2555","2016","","INTOXICATED & IMPAIRED DRIVING",1
"2556","2016","","MURDER & NON-NEGL. MANSLAUGHTER",329
"2557","2016","","OFF. AGNST PUB ORD SENSBLTY &",1
"2558","2016","","ROBBERY",1
"2559","2016","BRONX","",6
"2560","2016","BRONX","ADMINISTRATIVE CODE",219
"2561","2016","BRONX","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",30
"2562","2016","BRONX","ALCOHOLIC BEVERAGE CONTROL LAW",38
"2563","2016","BRONX","ARSON",212
"2564","2016","BRONX","ASSAULT 3 & RELATED OFFENSES",13552
"2565","2016","BRONX","BURGLAR'S TOOLS",31
"2566","2016","BRONX","BURGLARY",2602
"2567","2016","BRONX","CHILD ABANDONMENT/NON SUPPORT",8
"2568","2016","BRONX","CRIMINAL MISCHIEF & RELATED OF",10733
"2569","2016","BRONX","CRIMINAL TRESPASS",606
"2570","2016","BRONX","DANGEROUS DRUGS",7752
"2571","2016","BRONX","DANGEROUS WEAPONS",2989
"2572","2016","BRONX","DISORDERLY CONDUCT",12
"2573","2016","BRONX","ENDAN WELFARE INCOMP",6
"2574","2016","BRONX","ESCAPE 3",2
"2575","2016","BRONX","FELONY ASSAULT",5992
"2576","2016","BRONX","FORGERY",1167
"2577","2016","BRONX","FRAUDS",585
"2578","2016","BRONX","FRAUDULENT ACCOSTING",28
"2579","2016","BRONX","GAMBLING",70
"2580","2016","BRONX","GRAND LARCENY",6599
"2581","2016","BRONX","GRAND LARCENY OF MOTOR VEHICLE",1363
"2582","2016","BRONX","HARRASSMENT 2",14744
"2583","2016","BRONX","HOMICIDE-NEGLIGENT,UNCLASSIFIE",4
"2584","2016","BRONX","INTOXICATED & IMPAIRED DRIVING",818
"2585","2016","BRONX","JOSTLING",4
"2586","2016","BRONX","KIDNAPPING",1
"2587","2016","BRONX","KIDNAPPING & RELATED OFFENSES",30
"2588","2016","BRONX","LOITERING/GAMBLING (CARDS, DIC",1
"2589","2016","BRONX","MISCELLANEOUS PENAL LAW",1961
"2590","2016","BRONX","NYS LAWS-UNCLASSIFIED FELONY",105
"2591","2016","BRONX","NYS LAWS-UNCLASSIFIED VIOLATION",5
"2592","2016","BRONX","OFF. AGNST PUB ORD SENSBLTY &",5241
"2593","2016","BRONX","OFFENSES AGAINST PUBLIC ADMINI",3119
"2594","2016","BRONX","OFFENSES AGAINST PUBLIC SAFETY",8
"2595","2016","BRONX","OFFENSES AGAINST THE PERSON",327
"2596","2016","BRONX","OFFENSES INVOLVING FRAUD",264
"2597","2016","BRONX","OFFENSES RELATED TO CHILDREN",65
"2598","2016","BRONX","OTHER OFFENSES RELATED TO THEF",293
"2599","2016","BRONX","OTHER STATE LAWS",2
"2600","2016","BRONX","OTHER STATE LAWS (NON PENAL LA",86
"2601","2016","BRONX","PETIT LARCENY",15261
"2602","2016","BRONX","PETIT LARCENY OF MOTOR VEHICLE",6
"2603","2016","BRONX","POSSESSION OF STOLEN PROPERTY",294
"2604","2016","BRONX","PROSTITUTION & RELATED OFFENSES",81
"2605","2016","BRONX","RAPE",324
"2606","2016","BRONX","ROBBERY",4302
"2607","2016","BRONX","SEX CRIMES",1176
"2608","2016","BRONX","THEFT-FRAUD",780
"2609","2016","BRONX","THEFT OF SERVICES",213
"2610","2016","BRONX","UNAUTHORIZED USE OF A VEHICLE",210
"2611","2016","BRONX","VEHICLE AND TRAFFIC LAWS",1379
"2612","2016","BROOKLYN","",16
"2613","2016","BROOKLYN","ADMINISTRATIVE CODE",429
"2614","2016","BROOKLYN","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",38
"2615","2016","BROOKLYN","ALCOHOLIC BEVERAGE CONTROL LAW",44
"2616","2016","BROOKLYN","ARSON",206
"2617","2016","BROOKLYN","ASSAULT 3 & RELATED OFFENSES",15788
"2618","2016","BROOKLYN","BURGLAR'S TOOLS",71
"2619","2016","BROOKLYN","BURGLARY",4229
"2620","2016","BROOKLYN","CHILD ABANDONMENT/NON SUPPORT",4
"2621","2016","BROOKLYN","CRIMINAL MISCHIEF & RELATED OF",14630
"2622","2016","BROOKLYN","CRIMINAL TRESPASS",1000
"2623","2016","BROOKLYN","DANGEROUS DRUGS",5928
"2624","2016","BROOKLYN","DANGEROUS WEAPONS",2874
"2625","2016","BROOKLYN","DISORDERLY CONDUCT",27
"2626","2016","BROOKLYN","DISRUPTION OF A RELIGIOUS SERV",1
"2627","2016","BROOKLYN","ENDAN WELFARE INCOMP",12
"2628","2016","BROOKLYN","ESCAPE 3",1
"2629","2016","BROOKLYN","FELONY ASSAULT",6491
"2630","2016","BROOKLYN","FORGERY",2278
"2631","2016","BROOKLYN","FRAUDS",953
"2632","2016","BROOKLYN","FRAUDULENT ACCOSTING",6
"2633","2016","BROOKLYN","GAMBLING",87
"2634","2016","BROOKLYN","GRAND LARCENY",11601
"2635","2016","BROOKLYN","GRAND LARCENY OF MOTOR VEHICLE",2038
"2636","2016","BROOKLYN","HARRASSMENT 2",20047
"2637","2016","BROOKLYN","HOMICIDE-NEGLIGENT-VEHICLE",1
"2638","2016","BROOKLYN","HOMICIDE-NEGLIGENT,UNCLASSIFIE",3
"2639","2016","BROOKLYN","INTOXICATED & IMPAIRED DRIVING",1962
"2640","2016","BROOKLYN","JOSTLING",2
"2641","2016","BROOKLYN","KIDNAPPING",3
"2642","2016","BROOKLYN","KIDNAPPING & RELATED OFFENSES",44
"2643","2016","BROOKLYN","LOITERING/GAMBLING (CARDS, DIC",6
"2644","2016","BROOKLYN","MISCELLANEOUS PENAL LAW",5604
"2645","2016","BROOKLYN","NEW YORK CITY HEALTH CODE",1
"2646","2016","BROOKLYN","NYS LAWS-UNCLASSIFIED FELONY",139
"2647","2016","BROOKLYN","NYS LAWS-UNCLASSIFIED VIOLATION",2
"2648","2016","BROOKLYN","OFF. AGNST PUB ORD SENSBLTY &",7096
"2649","2016","BROOKLYN","OFFENSES AGAINST PUBLIC ADMINI",1569
"2650","2016","BROOKLYN","OFFENSES AGAINST PUBLIC SAFETY",17
"2651","2016","BROOKLYN","OFFENSES AGAINST THE PERSON",350
"2652","2016","BROOKLYN","OFFENSES INVOLVING FRAUD",230
"2653","2016","BROOKLYN","OFFENSES RELATED TO CHILDREN",4
"2654","2016","BROOKLYN","OTHER OFFENSES RELATED TO THEF",588
"2655","2016","BROOKLYN","OTHER STATE LAWS",5
"2656","2016","BROOKLYN","OTHER STATE LAWS (NON PENAL LA",34
"2657","2016","BROOKLYN","OTHER STATE LAWS (NON PENAL LAW)",1
"2658","2016","BROOKLYN","PETIT LARCENY",22795
"2659","2016","BROOKLYN","PETIT LARCENY OF MOTOR VEHICLE",19
"2660","2016","BROOKLYN","POSSESSION OF STOLEN PROPERTY",507
"2661","2016","BROOKLYN","PROSTITUTION & RELATED OFFENSES",28
"2662","2016","BROOKLYN","RAPE",425
"2663","2016","BROOKLYN","ROBBERY",4894
"2664","2016","BROOKLYN","SEX CRIMES",1762
"2665","2016","BROOKLYN","THEFT-FRAUD",1151
"2666","2016","BROOKLYN","THEFT OF SERVICES",17
"2667","2016","BROOKLYN","UNAUTHORIZED USE OF A VEHICLE",594
"2668","2016","BROOKLYN","UNLAWFUL POSS. WEAP. ON SCHOOL",2
"2669","2016","BROOKLYN","VEHICLE AND TRAFFIC LAWS",1781
"2670","2016","MANHATTAN","",5
"2671","2016","MANHATTAN","ADMINISTRATIVE CODE",88
"2672","2016","MANHATTAN","AGRICULTURE & MRKTS LAW-UNCLASSIFIED",39
"2673","2016","MANHATTAN","ALCOHOLIC BEVERAGE CONTROL LAW",12
"2674","2016","MANHATTAN","ANTICIPATORY OFFENSES",2
"2675","2016","MANHATTAN","ARSON",131
"2676","2016","MANHATTAN","ASSAULT 3 & RELATED OFFENSES",10408
"2677","2016","MANHATTAN","BURGLAR'S TOOLS",102
"2678","2016","MANHATTAN","BURGLARY",2439
"2679","2016","MANHATTAN","CHILD ABANDONMENT/NON SUPPORT",6
"2680","2016","MANHATTAN","CRIMINAL MISCHIEF & RELATED OF",9999
"2681","2016","MANHATTAN","CRIMINAL TRESPASS",1364
"2682","2016","MANHATTAN","DANGEROUS DRUGS",6611
"2683","2016","MANHATTAN","DANGEROUS WEAPONS",2307
"2684","2016","MANHATTAN","DISORDERLY CONDUCT",12
"2685","2016","MANHATTAN","DISRUPTION OF A RELIGIOUS SERV",1
"2686","2016","MANHATTAN","ENDAN WELFARE INCOMP",6
"2687","2016","MANHATTAN","ESCAPE 3",3
"2688","2016","MANHATTAN","FELONY ASSAULT",3795
"2689","2016","MANHATTAN","FORGERY",1582
"2690","2016","MANHATTAN","FRAUDS",874
"2691","2016","MANHATTAN","FRAUDULENT ACCOSTING",173
"2692","2016","MANHATTAN","GAMBLING",101
"2693","2016","MANHATTAN","GRAND LARCENY",16589
"2694","2016","MANHATTAN","GRAND LARCENY OF MOTOR VEHICLE",734
"2695","2016","MANHATTAN","HARRASSMENT 2",13288
"2696","2016","MANHATTAN","INTOXICATED & IMPAIRED DRIVING",894
"2697","2016","MANHATTAN","INTOXICATED/IMPAIRED DRIVING",1
"2698","2016","MANHATTAN","JOSTLING",28
"2699","2016","MANHATTAN","KIDNAPPING & RELATED OFFENSES",25
"2700","2016","MANHATTAN","LOITERING",1
"2701","2016","MANHATTAN","LOITERING/GAMBLING (CARDS, DIC",3
